date,sales,revenue,stock,price,is_promoted
2017-01-30,0.0,0.0,5.0,7.5,1
2018-06-11,0.0,0.0,15.0,3.95,0
2018-07-22,0.0,0.0,2.0,19.9,0
2019-06-20,0.0,0.0,22.0,53.9,0
2018-08-13,0.0,0.0,28.0,24.9,0
2018-12-22,1.0,3.94,26.0,4.25,0
2019-06-19,0.0,0.0,13.0,3.0,0
2018-11-30,0.0,0.0,5.0,18.5,0
2017-07-09,0.0,0.0,16.0,9.25,0
2017-11-30,0.0,0.0,23.0,2.85,0
2018-10-17,0.0,0.0,3.0,12.0,1
2017-04-08,0.0,0.0,4.0,59.5,0
2017-06-05,1.0,11.99,3.0,12.95,0
2018-12-23,0.0,0.0,5.0,31.9,0
2017-10-19,0.0,0.0,8.0,21.9,0
2019-09-18,0.0,0.0,12.0,17.9,0
2017-09-04,0.0,0.0,8.0,6.45,0
2018-06-17,1.0,34.66,14.0,40.9,0
2019-10-13,0.0,0.0,9.0,3.95,0
2018-08-06,0.0,0.0,5.0,44.99,0
2018-08-16,0.0,0.0,7.0,12.5,0
2018-08-05,0.0,0.0,13.0,6.9,0
2017-01-22,0.0,0.0,8.0,3.15,0
2019-05-02,0.0,0.0,7.0,24.25,0
2018-12-01,0.0,0.0,7.0,115.5,1
2017-10-25,0.0,0.0,5.0,1.15,0
2019-06-16,0.0,0.0,4.0,1.0,0
2018-04-10,0.0,0.0,4.0,5.5,0
2018-06-28,0.0,0.0,8.0,0.65,0
2018-02-01,0.0,0.0,9.0,6.9,0
2018-08-11,0.0,0.0,53.0,2.25,0
2019-10-21,1.0,0.93,3.0,0.75,0
2017-07-07,0.0,0.0,17.0,3.99,0
2017-04-17,0.0,0.0,2.0,14.9,0
2018-02-24,0.0,0.0,8.0,3.95,0
2018-05-04,1.0,1.06,14.0,1.15,0
2018-08-27,0.0,0.0,7.0,17.0,0
2018-03-27,0.0,0.0,11.0,1.0,0
2019-05-12,0.0,0.0,6.0,4.95,0
2018-06-23,0.0,0.0,3.0,9.95,1
2017-05-05,3.0,3.47,13.0,1.25,0
2018-02-24,0.0,0.0,3.0,12.9,0
2017-02-12,0.0,0.0,12.0,14.9,0
2017-11-25,0.0,0.0,2.0,15.0,0
2018-02-06,1.0,8.26,13.0,9.75,0
2017-04-12,0.0,0.0,11.0,31.25,0
2019-02-28,0.0,0.0,13.0,2.2,0
2018-08-05,0.0,0.0,1.0,699.0,0
2018-02-04,0.0,0.0,2.0,6.15,0
2018-04-28,0.0,0.0,15.0,4.9,0
2017-07-26,0.0,0.0,22.0,3.5,0
2019-08-15,0.0,0.0,9.0,14.95,0
2017-02-07,0.0,0.0,20.0,0.7,0
2019-01-31,6.0,21.94,122.0,3.95,0
2017-04-22,0.0,0.0,25.0,3.5,0
2018-06-08,0.0,0.0,3.0,,0
2018-05-27,12.0,44.31,83.0,4.4,1
2017-05-12,1.0,3.94,13.0,4.25,0
2019-05-02,0.0,0.0,1.0,59.9,0
2019-06-04,0.0,0.0,69.0,5.0,0
2018-05-11,0.0,0.0,6.0,8.5,0
2019-04-09,0.0,0.0,6.0,13.5,0
2018-04-14,0.0,0.0,30.0,1.95,0
2019-08-04,0.0,0.0,12.0,2.65,0
2017-09-14,0.0,0.0,2.0,7.75,0
2017-04-21,0.0,0.0,16.0,8.9,0
2017-11-12,0.0,0.0,6.0,4.9,0
2017-08-09,0.0,0.0,12.0,9.95,0
2018-01-12,0.0,0.0,4.0,12.0,0
2019-02-12,0.0,0.0,7.0,17.5,0
2017-05-20,0.0,0.0,8.0,7.9,0
2017-10-04,0.0,0.0,22.0,3.1,0
2018-06-19,0.0,0.0,3.0,21.9,0
2017-03-18,0.0,0.0,5.0,7.75,0
2018-08-09,0.0,0.0,2.0,3.5,1
2017-10-06,5.0,5.97,320.0,,0
2017-02-10,0.0,0.0,3.0,4.5,0
2017-05-14,0.0,0.0,8.0,1.5,1
2018-01-31,0.0,0.0,13.0,10.95,0
2017-03-31,1.0,2.31,23.0,2.5,0
2018-08-20,0.0,0.0,2.0,29.9,0
2019-09-06,0.0,0.0,5.0,22.9,0
2019-03-29,0.0,0.0,7.0,15.9,0
2017-09-23,0.0,0.0,10.0,3.95,1
2017-05-25,1.0,10.08,0.0,,0
2019-08-29,0.0,0.0,1.0,13.0,0
2019-10-10,0.0,0.0,19.0,3.75,1
2018-12-16,1.0,9.75,4.0,11.5,0
2018-09-26,1.0,16.74,5.0,19.75,0
2017-09-29,5.0,8.1,241.0,1.75,0
2018-03-24,0.0,0.0,20.0,2.5,0
2017-08-08,1.0,12.63,12.0,14.9,0
2018-06-02,0.0,0.0,8.0,31.25,0
2019-08-27,4.0,16.3,41.0,4.4,0
2017-05-07,0.0,0.0,9.0,5.75,0
2019-02-18,0.0,0.0,25.0,1.55,1
2018-08-04,1.0,3.66,12.0,,0
2019-10-30,0.0,0.0,9.0,5.9,0
2019-10-26,0.0,0.0,2.0,3.95,0
2018-11-18,0.0,0.0,2.0,34.95,0
2017-04-26,1.0,0.75,0.0,0.75,0
2017-10-15,0.0,0.0,48.0,,0
2017-02-09,0.0,0.0,4.0,16.9,0
2019-08-12,0.0,0.0,12.0,14.5,0
2019-04-05,0.0,0.0,1.0,89.99,0
2019-03-22,0.0,0.0,2.0,47.9,0
2017-05-30,0.0,0.0,14.0,7.9,0
2019-04-02,3.0,6.67,45.0,1.95,0
2017-07-11,0.0,0.0,8.0,21.5,0
2017-02-18,0.0,0.0,47.0,2.45,1
2018-11-01,0.0,0.0,84.0,7.25,0
2017-11-03,0.0,0.0,47.0,5.95,0
2017-12-02,0.0,0.0,8.0,20.9,0
2018-03-09,0.0,0.0,5.0,2.25,0
2019-08-22,0.0,0.0,7.0,5.45,0
2018-07-27,0.0,0.0,8.0,15.9,0
2019-05-04,0.0,0.0,6.0,4.0,0
2018-11-04,0.0,0.0,3.0,9.0,0
2018-10-01,0.0,0.0,3.0,13.9,1
2018-09-08,0.0,0.0,1.0,6.95,0
2017-08-19,0.0,0.0,13.0,1.0,0
2018-08-11,6.0,22.63,4.0,8.9,1
2018-12-15,1.0,0.83,19.0,0.9,0
2018-05-14,3.0,2.08,26.0,,0
2019-05-12,1.0,4.4,8.0,4.75,0
2018-06-01,0.0,0.0,24.0,5.95,0
2017-09-30,1.0,9.47,17.0,14.9,1
2017-05-26,0.0,0.0,6.0,8.95,0
2019-01-08,0.0,0.0,3.0,9.5,0
2018-05-08,0.0,0.0,3.0,12.9,0
2019-05-14,0.0,0.0,4.0,98.9,0
2019-01-14,0.0,0.0,18.0,1.15,0
2018-07-15,0.0,0.0,3.0,59.9,0
2019-07-02,0.0,0.0,2.0,26.9,1
2019-10-27,0.0,0.0,1.0,69.9,0
2017-01-29,0.0,0.0,9.0,7.5,1
2018-01-01,0.0,0.0,11.0,3.95,0
2018-07-23,2.0,6.94,4.0,3.75,0
2017-07-03,0.0,0.0,18.0,19.9,0
2019-05-15,0.0,0.0,32.0,1.15,0
2018-12-18,0.0,0.0,2.0,79.99,0
2018-08-26,0.0,0.0,71.0,0.6,0
2019-10-10,0.0,0.0,57.0,3.7,0
2019-10-08,0.0,0.0,4.0,23.75,0
2019-07-29,0.0,0.0,4.0,4.75,0
2018-02-06,0.0,0.0,6.0,,0
2018-07-01,3.0,9.44,15.0,3.4,0
2017-06-02,0.0,0.0,6.0,14.95,0
2018-01-08,4.0,9.26,2.0,2.5,0
2019-10-19,6.0,9.44,66.0,1.7,0
2019-04-19,0.0,0.0,7.0,14.99,0
2017-03-11,0.0,0.0,37.0,2.25,0
2018-12-18,0.0,0.0,4.0,134.9,0
2019-09-07,0.0,0.0,2.0,9.5,0
2019-06-07,0.0,0.0,2.0,24.95,0
2017-05-21,0.0,0.0,1.0,15.9,0
2017-08-10,1.0,6.44,16.0,9.95,1
2017-07-08,0.0,0.0,3.0,7.9,0
2019-01-13,0.0,0.0,12.0,4.5,0
2017-06-23,0.0,0.0,7.0,57.5,0
2019-10-24,0.0,0.0,4.0,2.0,0
2017-09-24,0.0,0.0,1.0,9.9,0
2019-08-07,0.0,0.0,12.0,16.9,0
2018-06-22,3.0,2.78,52.0,1.0,0
2019-10-20,2.0,26.76,7.0,14.45,0
2018-09-22,0.0,0.0,17.0,13.5,0
2018-06-16,0.0,0.0,4.0,19.5,0
2019-10-23,0.0,0.0,17.0,3.25,1
2018-11-26,0.0,0.0,3.0,1.0,0
2017-09-25,0.0,0.0,6.0,4.95,0
2019-10-19,0.0,0.0,5.0,22.9,0
2017-11-28,0.0,0.0,37.0,7.5,0
2017-12-16,0.0,0.0,13.0,9.99,0
2018-01-19,0.0,0.0,6.0,23.25,0
2019-01-18,5.0,177.67,0.0,59.9,1
2018-08-07,0.0,0.0,14.0,19.5,0
2018-11-24,6.0,24.92,328.0,4.9,0
2017-09-07,0.0,0.0,19.0,2.95,0
2017-06-14,0.0,0.0,19.0,2.2,0
2019-03-06,0.0,0.0,23.0,1.45,0
2019-05-08,0.0,0.0,14.0,12.95,0
2018-03-24,0.0,0.0,10.0,4.15,0
2019-02-25,3.24,20.86,11.24,6.95,0
2018-04-02,0.0,0.0,4.0,3.25,0
2019-10-11,0.0,0.0,12.0,4.25,0
2018-03-28,0.0,0.0,8.0,15.9,0
2019-01-24,1.0,24.49,3.0,32.5,1
2019-02-07,0.0,0.0,1.0,39.95,0
2018-01-02,0.0,0.0,7.0,9.95,0
2019-08-01,0.0,0.0,2.0,179.9,0
2019-04-20,0.0,0.0,6.0,24.9,0
2017-05-28,0.0,0.0,4.0,11.9,1
2017-09-12,2.0,6.48,45.0,3.5,0
2019-06-11,0.0,0.0,2.0,7.75,1
2019-01-28,0.0,0.0,6.0,35.95,0
2018-09-30,1.0,13.61,3.0,22.95,1
2017-02-26,9.0,8.33,0.0,1.0,0
2019-08-06,1.0,9.11,13.0,10.75,0
2017-08-20,0.0,0.0,8.0,3.15,0
2019-08-21,3.0,2.78,4.0,1.0,0
2018-05-18,0.0,0.0,29.0,3.4,1
2019-09-06,0.0,0.0,1.0,1.0,0
2017-07-09,0.0,0.0,19.0,9.25,0
2017-07-15,0.0,0.0,4.0,7.95,0
2017-08-28,2.0,5.93,244.0,3.5,0
2017-12-20,0.0,0.0,5.0,18.5,0
2018-04-27,0.0,0.0,4.0,13.5,0
2018-12-12,0.0,0.0,15.0,2.95,0
2019-02-14,0.0,0.0,4.0,10.9,0
2017-07-18,1.0,3.35,44.0,3.95,0
2017-09-05,0.0,0.0,2.0,27.9,1
2018-12-12,0.0,0.0,11.0,20.95,0
2018-07-02,2.0,1.39,28.0,0.75,0
2017-07-01,0.0,0.0,27.0,2.5,0
2017-06-27,0.0,0.0,7.0,6.45,0
2017-05-10,0.0,0.0,12.0,22.9,0
2018-06-21,0.0,0.0,8.0,12.9,0
2017-07-06,0.0,0.0,3.0,10.9,0
2018-10-03,0.0,0.0,31.0,9.5,1
2017-10-28,8.0,5.19,40.0,0.7,1
2018-10-26,2.0,5.56,60.0,3.0,0
2018-12-14,0.0,0.0,16.0,2.95,0
2019-07-07,0.0,0.0,10.0,31.9,1
2018-11-05,0.0,0.0,4.0,19.9,0
2019-04-04,0.0,0.0,16.0,22.5,0
2018-07-25,0.0,0.0,5.0,,0
2019-07-09,0.0,0.0,17.0,2.2,0
2019-02-20,0.0,0.0,3.0,115.5,0
2017-06-28,0.0,0.0,13.0,1.4,0
2018-06-15,0.0,0.0,14.0,,0
2019-05-23,2.0,22.46,14.0,13.25,0
2017-08-08,0.0,0.0,12.0,7.1,1
2018-09-05,0.0,0.0,20.0,8.79,0
2019-10-19,0.0,0.0,6.0,2.45,0
2018-12-05,0.0,0.0,5.0,15.9,0
2018-06-15,0.0,0.0,6.0,7.95,0
2017-12-30,5.0,12.04,313.0,2.6,0
2018-04-01,0.0,0.0,11.0,17.9,0
2018-04-28,0.0,0.0,10.0,14.0,0
2018-09-12,0.0,0.0,3.0,4.05,0
2017-11-08,0.0,0.0,6.0,3.25,0
2019-04-24,0.0,0.0,5.0,29.95,0
2017-01-13,0.0,0.0,6.0,9.95,1
2018-11-13,0.0,0.0,4.0,34.9,0
2017-11-02,0.0,0.0,1.0,,0
2017-12-11,0.0,0.0,4.0,29.9,0
2017-06-18,1.0,0.75,5.0,0.75,0
2019-09-09,0.0,0.0,54.0,29.0,1
2017-08-20,0.0,0.0,26.0,11.5,0
2019-04-21,0.0,0.0,1.0,49.9,0
2017-09-02,0.0,0.0,2.0,39.99,0
2017-06-18,0.0,0.0,6.0,8.95,0
2018-11-20,0.0,0.0,9.0,17.99,0
2019-05-07,0.0,0.0,23.0,6.9,0
2019-10-19,1.0,15.17,5.0,17.9,0
2019-07-22,0.0,0.0,8.0,17.9,0
2018-11-16,0.0,0.0,3.0,9.75,0
2019-10-16,0.0,0.0,3.0,79.9,0
2017-04-24,0.0,0.0,6.0,4.45,0
2018-04-01,0.0,0.0,2.0,29.95,0
2017-12-09,0.0,0.0,20.0,2.35,0
2018-04-05,0.0,0.0,15.0,8.9,1
2018-03-08,1.0,1.85,12.0,,0
2017-07-11,0.0,0.0,57.0,3.5,0
2017-03-19,1.0,17.71,4.0,20.9,0
2019-04-21,0.0,0.0,8.0,16.9,0
2018-08-05,0.0,0.0,3.0,11.9,1
2018-07-05,4.0,22.04,0.0,5.95,0
2018-11-21,1.0,2.31,6.0,2.5,0
2018-07-19,0.0,0.0,8.0,9.45,0
2018-01-17,0.0,0.0,5.0,3.95,0
2017-09-21,0.0,0.0,2.0,16.9,1
2018-08-19,0.0,0.0,7.0,8.75,0
2019-02-11,0.0,0.0,11.0,41.9,0
2017-06-01,0.0,0.0,3.0,14.95,0
2017-02-22,0.0,0.0,5.0,12.5,0
2018-09-24,0.0,0.0,7.0,19.75,0
2019-06-08,0.0,0.0,22.0,4.5,0
2017-10-12,0.0,0.0,15.0,3.5,0
2018-12-09,0.0,0.0,32.0,9.75,0
2019-09-22,0.0,0.0,9.0,3.0,0
2018-08-03,0.0,0.0,3.0,10.0,0
2017-10-29,0.0,0.0,4.0,6.55,1
2019-08-12,0.0,0.0,12.0,19.9,1
2017-10-25,0.0,0.0,54.0,3.1,0
2019-07-25,0.0,0.0,10.0,1.75,0
2017-11-14,0.0,0.0,5.0,15.0,0
2019-08-04,0.0,0.0,45.0,1.75,0
2019-05-03,0.0,0.0,13.0,2.95,0
2018-10-22,0.0,0.0,7.0,2.6,0
2017-08-28,0.0,0.0,13.0,4.25,0
2019-09-21,0.0,0.0,12.0,5.95,0
2018-12-07,0.0,0.0,12.0,8.95,0
2019-03-18,0.0,0.0,6.0,53.9,1
2017-10-01,0.0,0.0,6.0,2.0,1
2017-04-04,1.0,1.57,4.0,1.7,1
2019-05-07,0.0,0.0,1.0,15.25,0
2019-06-19,0.0,0.0,6.0,14.5,0
2019-09-02,0.0,0.0,11.0,31.9,0
2018-09-10,0.0,0.0,9.0,2.75,0
2018-02-12,0.0,0.0,1.0,7.75,0
2018-12-20,0.0,0.0,4.0,24.9,0
2017-03-08,0.0,0.0,12.0,49.9,0
2019-04-23,0.0,0.0,6.0,4.0,0
2019-02-27,0.0,0.0,34.0,3.0,0
2018-01-02,0.0,0.0,1.0,7.25,0
2019-06-08,0.0,0.0,20.0,4.9,0
2018-11-24,0.0,0.0,12.0,5.25,0
2019-02-24,0.0,0.0,5.0,1.5,0
2018-05-30,0.0,0.0,8.0,68.95,0
2019-09-24,0.0,0.0,18.0,1.75,0
2019-08-01,0.0,0.0,26.0,4.95,0
2018-02-07,0.0,0.0,13.0,7.25,0
2017-06-27,0.0,0.0,16.0,3.15,0
2017-11-24,0.0,0.0,3.0,21.95,0
2017-09-28,0.0,0.0,9.0,23.25,0
2019-06-17,1.0,7.9,0.0,7.9,0
2018-08-13,0.0,0.0,6.0,,0
2018-03-18,0.0,0.0,2.0,4.15,0
2018-10-13,0.0,0.0,12.0,16.0,0
2019-08-12,0.0,0.0,7.0,15.5,0
2019-07-17,0.0,0.0,4.0,22.9,0
2019-05-28,0.0,0.0,8.0,14.45,0
2019-08-28,0.0,0.0,30.0,17.9,0
2018-12-26,1.0,0.93,63.0,1.0,0
2018-10-18,7.0,3.24,21.0,0.5,0
2018-11-22,0.0,0.0,10.0,8.9,0
2017-06-20,0.0,0.0,14.0,4.45,0
2018-12-29,0.0,0.0,12.0,4.5,0
2019-06-06,0.0,0.0,4.0,10.0,0
2017-08-28,1.0,2.18,9.0,2.35,0
2019-03-25,0.0,0.0,2.0,299.9,1
2018-01-20,2.0,3.7,19.0,2.0,0
2019-04-24,0.0,0.0,10.0,6.95,0
2017-05-12,0.0,0.0,51.0,5.9,0
2018-03-10,0.0,0.0,51.0,,0
2019-04-19,1.0,12.71,92.0,15.0,0
2018-03-30,0.0,0.0,22.0,1.15,0
2018-05-13,0.0,0.0,9.0,7.95,0
2018-12-09,0.0,0.0,25.0,2.1,0
2018-03-15,0.0,0.0,6.0,5.95,0
2018-11-15,0.0,0.0,41.0,14.9,0
2018-09-30,0.0,0.0,7.0,3.75,0
2018-12-25,0.0,0.0,5.0,10.0,0
2018-11-01,0.0,0.0,24.0,6.9,0
2017-11-22,2.0,1.85,10.0,1.0,0
2018-10-10,0.0,0.0,8.0,28.9,0
2018-01-16,0.0,0.0,42.0,3.5,0
2019-05-31,0.0,0.0,10.0,8.9,0
2018-05-13,0.0,0.0,6.0,2.5,0
2018-06-22,0.0,0.0,18.0,,0
2018-09-22,2.0,6.02,13.0,3.25,0
2019-10-18,1.0,3.01,0.0,3.25,1
2019-05-24,0.0,0.0,1.0,8.95,0
2018-08-21,0.0,0.0,7.0,3.5,0
2019-02-15,0.0,0.0,6.0,28.9,0
2017-09-07,0.0,0.0,2.0,2.5,0
2017-05-22,2.0,1.85,14.0,1.0,0
2018-05-02,0.0,0.0,20.0,3.95,0
2019-02-17,0.0,0.0,11.0,39.9,0
2019-10-07,14.0,57.04,29.0,4.4,1
2017-06-15,0.0,0.0,13.0,7.95,0
2017-01-26,0.0,0.0,10.0,4.95,0
2019-10-22,0.0,0.0,11.0,22.5,1
2018-07-09,0.0,0.0,1.0,44.9,0
2019-03-11,0.0,0.0,24.0,4.9,0
2018-01-01,0.0,0.0,10.0,7.95,1
2017-09-19,0.0,0.0,10.0,11.9,0
2019-06-25,0.0,0.0,7.0,28.9,1
2018-04-14,0.0,0.0,6.0,3.95,0
2017-02-05,0.0,0.0,6.0,34.9,0
2019-04-18,0.0,0.0,2.0,13.9,0
2018-08-21,0.0,0.0,2.0,11.95,0
2019-04-22,0.0,0.0,53.0,9.95,1
2017-08-24,0.0,0.0,24.0,1.0,0
2019-01-11,0.0,0.0,22.0,1.85,0
2018-05-11,0.0,0.0,1.0,10.9,0
2019-10-06,0.0,0.0,6.0,9.95,0
2019-10-08,0.0,0.0,10.0,22.95,0
2018-12-19,3.0,2.5,22.0,0.9,0
2018-03-27,0.0,0.0,3.0,,0
2017-03-31,2.0,1.5,0.0,0.75,0
2018-02-25,0.0,0.0,2.0,29.9,0
2018-05-23,0.0,0.0,19.0,3.4,1
2018-04-06,0.0,0.0,7.0,1.5,0
2018-06-04,0.0,0.0,12.0,35.95,1
2017-02-01,0.0,0.0,2.0,7.5,0
2017-05-25,0.0,0.0,19.0,3.25,0
2017-01-05,0.0,0.0,6.0,5.5,0
2019-05-23,0.0,0.0,3.0,13.25,0
2017-10-12,0.0,0.0,6.0,12.95,0
2018-08-17,0.0,0.0,47.0,5.9,0
2018-12-11,0.0,0.0,3.0,14.9,0
2019-05-28,2.0,5.89,54.0,,1
2018-12-18,0.0,0.0,3.0,7.5,0
2018-10-28,0.0,0.0,6.0,14.9,0
2019-08-18,0.0,0.0,13.0,4.95,0
2018-11-08,0.0,0.0,10.0,4.5,0
2018-01-04,0.0,0.0,18.0,2.6,0
2018-03-01,0.0,0.0,18.0,1.15,0
2019-06-28,0.0,0.0,1.0,5.45,0
2019-01-08,0.0,0.0,10.0,4.25,0
2018-10-15,0.0,0.0,12.0,3.65,0
2019-04-20,0.0,0.0,8.0,7.75,1
2019-10-15,2.0,50.68,46.0,29.9,0
2018-09-07,2.0,7.87,69.0,4.25,0
2018-11-23,0.0,0.0,6.0,7.0,0
2019-02-27,0.0,0.0,6.0,6.35,0
2018-05-13,0.0,0.0,5.0,29.5,0
2018-07-28,0.0,0.0,3.0,9.9,0
2019-04-02,0.0,0.0,9.0,16.5,0
2018-05-17,0.0,0.0,18.0,2.75,0
2019-08-07,0.0,0.0,4.0,16.9,0
2018-07-30,0.0,0.0,12.0,3.5,1
2019-08-02,0.0,0.0,11.0,4.95,0
2019-02-13,0.0,0.0,124.0,3.25,0
2018-09-08,0.0,0.0,7.0,14.9,1
2017-02-20,0.0,0.0,2.0,28.9,0
2018-06-20,0.0,0.0,2.0,,0
2019-09-03,0.0,0.0,8.0,22.95,0
2019-01-25,0.0,0.0,24.0,3.25,0
2018-01-15,0.0,0.0,10.0,15.95,0
2018-07-31,0.0,0.0,5.0,3.75,0
2017-11-18,0.0,0.0,10.0,2.75,0
2018-11-20,0.0,0.0,1.0,7.75,1
2018-06-07,0.0,0.0,119.0,0.75,0
2017-10-24,1.0,12.96,7.0,14.0,0
2018-04-04,0.0,0.0,2.0,139.99,0
2018-04-05,0.0,0.0,1.0,12.9,0
2018-05-28,0.0,0.0,9.0,7.95,0
2017-03-22,0.0,0.0,12.0,2.5,0
2017-06-15,0.0,0.0,10.0,3.95,0
2019-07-19,1.0,29.24,3.0,34.5,0
2019-05-28,0.0,0.0,34.0,3.25,0
2017-02-25,0.0,0.0,5.0,15.0,0
2018-04-14,0.0,0.0,8.0,2.75,0
2017-06-16,0.0,0.0,4.0,12.9,0
2017-06-01,0.0,0.0,6.0,16.95,1
2018-10-19,0.0,0.0,13.0,11.9,0
2018-06-13,2.0,16.57,75.0,8.95,0
2017-11-03,0.0,0.0,3.0,0.5,0
2017-05-01,1.0,5.32,8.0,5.75,0
2018-08-12,0.0,0.0,4.0,8.9,1
2017-04-02,0.0,0.0,4.0,6.25,0
2017-09-21,0.0,0.0,4.0,24.9,0
2019-07-17,0.0,0.0,3.0,12.9,0
2019-08-31,10.0,15.0,0.0,1.5,0
2017-02-17,1.0,1.11,0.0,,0
2018-06-28,0.0,0.0,22.0,0.5,0
2017-08-26,0.0,0.0,34.0,9.75,0
2019-02-08,0.0,0.0,2.0,,0
2017-12-09,0.0,0.0,3.0,34.99,1
2019-09-26,0.0,0.0,9.0,23.9,0
2019-06-06,0.0,0.0,54.0,1.5,0
2017-02-28,0.0,0.0,9.0,4.25,0
2018-06-25,0.0,0.0,6.0,14.5,0
2017-11-02,0.0,0.0,7.0,1.25,0
2019-10-13,0.0,0.0,2.0,29.0,1
2018-08-15,0.0,0.0,2.0,3.0,0
2019-06-12,0.0,0.0,7.0,14.95,0
2019-09-21,0.0,0.0,2.0,3.5,0
2018-04-22,0.0,0.0,6.0,10.9,0
2018-07-02,0.0,0.0,28.0,11.5,0
2018-07-09,1.0,20.14,1.0,21.75,0
2018-03-20,0.0,0.0,38.0,2.6,0
2019-01-19,0.0,0.0,4.0,24.9,0
2019-03-02,0.0,0.0,3.0,14.9,0
2019-04-26,0.0,0.0,29.0,11.35,0
2018-08-12,0.0,0.0,4.0,19.95,0
2017-05-01,3.0,6.08,56.0,2.19,0
2017-11-28,1.0,4.15,2.0,6.4,1
2018-06-09,0.0,0.0,4.0,66.9,0
2019-06-05,0.0,0.0,10.0,44.9,0
2018-08-22,1.0,8.85,4.0,11.95,1
2018-09-27,0.0,0.0,8.0,14.9,0
2017-07-24,0.0,0.0,22.0,3.1,0
2019-04-13,0.0,0.0,13.0,36.95,1
2018-12-20,0.0,0.0,16.0,13.5,0
2017-07-08,0.0,0.0,3.0,139.9,0
2019-07-18,0.0,0.0,14.0,8.9,0
2018-05-18,0.0,0.0,8.0,11.5,1
2017-01-16,1.0,2.08,0.0,,0
2018-05-03,0.0,0.0,1.0,699.0,0
2019-01-23,0.0,0.0,22.0,2.45,0
2018-04-13,0.0,0.0,7.0,28.9,0
2017-03-25,2.0,0.93,17.0,0.5,0
2018-10-30,0.0,0.0,8.0,8.9,0
2018-02-14,0.0,0.0,24.0,3.95,1
2019-06-17,0.0,0.0,15.0,9.95,0
2017-05-24,0.0,0.0,4.0,5.75,0
2018-01-14,0.0,0.0,55.0,3.25,0
2017-10-12,0.0,0.0,10.0,10.95,0
2019-05-22,0.0,0.0,7.0,29.95,0
2017-10-24,0.0,0.0,46.0,3.35,0
2019-09-12,0.0,0.0,13.0,4.95,0
2017-05-24,2.0,20.34,21.0,12.0,0
2017-04-05,0.0,0.0,9.0,2.95,0
2019-05-18,1.0,21.53,11.0,23.25,0
2018-08-30,0.0,0.0,8.0,4.9,0
2018-10-30,0.0,0.0,3.0,11.9,0
2019-04-18,0.0,0.0,6.0,7.75,0
2018-04-11,0.0,0.0,45.0,1.0,0
2019-01-18,0.0,0.0,1.0,9.5,0
2018-03-13,0.0,0.0,5.0,10.9,0
2019-08-13,0.0,0.0,6.0,5.95,1
2017-11-21,0.0,0.0,7.0,33.9,0
2018-04-22,1.0,3.47,6.0,,0
2019-04-18,0.0,0.0,7.0,12.75,0
2017-07-08,0.0,0.0,19.0,11.9,0
2019-02-18,0.0,0.0,5.0,14.95,0
2019-10-26,0.0,0.0,12.0,1.75,0
2017-12-21,0.0,0.0,7.0,0.65,0
2017-10-04,0.0,0.0,10.0,3.25,0
2018-12-24,26.0,34.91,0.0,1.45,0
2019-04-15,0.0,0.0,19.0,7.5,0
2017-09-24,0.0,0.0,6.0,19.9,0
2019-09-15,15.0,24.31,482.0,1.75,0
2017-12-16,0.0,0.0,6.0,10.9,0
2019-03-03,0.0,0.0,16.0,8.5,0
2019-01-25,0.0,0.0,6.0,39.9,0
2019-08-18,0.0,0.0,4.0,10.9,0
2017-05-08,0.0,0.0,12.0,5.45,0
2017-11-12,0.0,0.0,12.0,57.5,0
2017-11-03,1.0,4.87,20.0,5.75,0
2018-11-18,0.0,0.0,14.0,24.95,1
2018-06-28,1.0,30.47,10.0,,0
2017-01-06,0.0,0.0,4.0,17.25,0
2018-02-14,2.0,19.91,11.0,10.75,0
2018-05-15,0.0,0.0,1.0,349.0,0
2018-07-07,0.0,0.0,37.0,,0
2019-06-29,0.0,0.0,5.0,15.9,0
2017-05-10,0.0,0.0,27.0,2.7,0
2017-06-28,1.0,2.97,22.0,3.5,0
2018-05-12,0.0,0.0,9.0,6.95,0
2017-12-24,0.0,0.0,7.0,16.95,0
2018-04-07,0.0,0.0,2.0,8.9,1
2018-02-26,0.0,0.0,3.0,,0
2017-09-25,0.0,0.0,12.0,17.5,0
2019-09-17,2.0,22.22,19.0,12.0,0
2018-11-03,0.0,0.0,24.0,1.25,0
2018-09-06,0.0,0.0,24.0,1.25,0
2019-05-13,0.0,0.0,10.0,4.25,0
2018-09-29,1.0,2.31,24.0,2.5,0
2017-12-25,0.0,0.0,53.0,0.6,0
2018-09-01,0.0,0.0,29.0,4.35,0
2018-09-13,0.0,0.0,8.0,13.95,1
2018-11-12,0.0,0.0,29.0,9.5,0
2019-10-09,1.0,5.38,14.0,7.0,1
2019-09-01,0.0,0.0,3.0,54.9,0
2017-11-24,0.0,0.0,16.0,29.9,0
2019-06-11,0.0,0.0,34.0,0.65,0
2018-10-07,1.0,13.38,5.0,14.45,0
2018-12-25,0.0,0.0,19.0,3.0,0
2019-03-14,0.0,0.0,16.0,1.15,0
2019-02-08,0.0,0.0,12.0,23.9,0
2017-05-18,0.0,0.0,52.0,3.95,0
2017-11-17,0.0,0.0,4.0,9.9,0
2018-01-15,1.0,5.97,21.0,6.45,0
2018-06-09,0.0,0.0,4.0,8.95,0
2017-08-04,0.0,0.0,3.0,10.9,0
2018-07-08,0.0,0.0,9.0,10.75,0
2019-07-05,0.0,0.0,1.0,299.9,0
